layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
80,Linear,0.09105873871611436,316,3072,9.721518987341772,5.74637902309777,4.329586331223744,1.0010426361821065,True,5.668210983276367,dense,4.568448806329394,2.5250402759642223,0.7534460072718527,transformer.bert.encoder.layer.3.output.dense,316,334.99650490283966,316,101,0,1,0.4722823646814838,5.668210983276367,59.10092371141826,success,2.380800485610962,0.6802942156791687,,0,5.668210983276367,1.2071949243545532
86,Linear,0.047969569820550784,316,316,1.0,2.3108514662506834,2.5948849564936265,0.7802892132204153,True,13.271283149719238,dense,2.7643611562198926,1.9398688249654146,1.1229129151705204,transformer.bert.encoder.layer.4.attention.self.query,316,87.07005623754858,316,96,1,1,0.13378821753722245,13.271283149719238,6.560786568659007,success,3.642977237701416,0.00012185743253212422,,1,13.271283149719238,0.20577603578567505
87,Linear,0.031883338755654744,316,316,1.0,2.055530126609299,2.2479909472223656,0.77862764416638,True,12.405970573425293,dense,2.7667086805293852,2.1258611170247024,1.0936307466972233,transformer.bert.encoder.layer.4.attention.self.key,316,133.61681551784062,316,102,0,1,0.10451305614000556,12.405970573425293,10.770363731481025,success,3.5222110748291016,0.00041084818076342344,,1,12.405970573425293,0.24631263315677643
88,Linear,0.06052298481488927,316,316,1.0,3.7061570823951744,0.9580017664369372,0.9001438629580426,True,1.8133817911148071,dense,1.021160835262809,1.4892174056709577,0.2584892504928071,transformer.bert.encoder.layer.4.attention.self.value,316,30.84731765278144,316,44,0,1,0.40796853027580343,1.8133817911148071,17.01093382757391,success,1.34661865234375,0.0008302692440338433,,1,1.8133817911148071,0.21004538238048553
91,Linear,0.09343476528736205,316,316,1.0,4.174420472746502,1.095531170687305,0.9154543277509654,True,1.8299494981765747,dense,1.1423078283103996,1.596392150189141,0.2624391045031732,transformer.bert.encoder.layer.4.attention.output.dense,316,39.48136417730884,316,48,0,1,0.45818812861531305,1.8299494981765747,21.57511134413788,success,1.3527562618255615,0.00030367268482223153,,1,1.8299494981765747,0.2642636001110077
95,Linear,0.06754908851926522,316,3072,9.721518987341772,3.034173313506398,3.3787439253670377,0.9118335354769057,True,12.988627433776855,dense,3.4713250190757026,2.121781813868657,1.1135632596618028,transformer.bert.encoder.layer.4.intermediate.dense,316,132.36763635277748,316,130,0,1,0.17840880172711382,12.988627433776855,10.191041126374612,success,3.603973865509033,0.2640962600708008,,0,12.988627433776855,0.3319025933742523
98,Linear,0.08637286510110753,316,3072,9.721518987341772,7.243248503281639,5.032374989461215,1.0037851798012567,True,4.951852321624756,dense,5.088942887371185,2.5381651550131235,0.6947676843036986,transformer.bert.encoder.layer.4.output.dense,316,345.27501675486565,316,73,0,1,0.7307169670546082,4.951852321624756,69.72643655931508,success,2.225275754928589,0.701883852481842,under-trained,0,4.951852321624756,1.3784453868865967
104,Linear,0.03241623938389371,316,316,1.0,2.3887356126255446,3.020519479503221,0.7775262143714236,True,18.385889053344727,dense,3.044991023957,1.9211278665472469,1.2644846351092243,transformer.bert.encoder.layer.5.attention.self.query,316,83.39266761773982,316,85,0,1,0.15062952611796568,18.385889053344727,4.535688612924006,success,4.287877082824707,0.000518645450938493,,1,18.385889053344727,0.23367491364479065
105,Linear,0.04243201731476198,316,316,1.0,1.9724321972726448,1.9604787368336798,0.800145566216783,True,9.86142635345459,dense,2.640007272340445,2.1516376093788123,0.993939735695101,transformer.bert.encoder.layer.5.attention.self.key,316,141.7873903977147,316,103,0,1,0.09581659150023727,9.86142635345459,14.377979950947427,success,3.1402907371520996,0.0002218205772805959,over-trained,2,9.86142635345459,0.2568013370037079
106,Linear,0.07094450515856632,316,316,1.0,4.2076256580293805,0.5568265598915602,0.9043302634535297,True,1.3562428951263428,dense,0.685624315895026,1.4492881918890739,0.13233747608439744,transformer.bert.encoder.layer.5.attention.self.value,316,28.13767388643879,316,37,1,1,0.5273304098347105,1.3562428951263428,20.74678067442896,success,1.1645784378051758,1.0638403182383627e-05,,2,1.3562428951263428,0.21478116512298584
109,Linear,0.07208449996312169,316,316,1.0,5.876470802083041,0.5933580128729486,0.9233210130645204,True,1.2617456912994385,dense,0.6086744870103646,1.5789755922897015,0.10097183034800754,transformer.bert.encoder.layer.5.attention.output.dense,316,37.9293667755766,316,30,0,1,0.8903176864387307,1.2617456912994385,30.061023419476985,success,1.123274564743042,0.0005708208191208541,,1,1.2617456912994385,0.3189571797847748
113,Linear,0.07897994860081392,316,3072,9.721518987341772,3.261038875957603,3.072591556873999,0.9390004657498274,True,8.754119873046875,dense,3.2568389187330955,2.1344748111910614,0.942212489255202,transformer.bert.encoder.layer.5.intermediate.dense,316,136.29339545965195,316,130,0,1,0.1983062278123567,8.754119873046875,15.56905747650163,success,2.9587361812591553,0.25291913747787476,,0,8.754119873046875,0.3759836256504059
116,Linear,0.10854929120514689,316,3072,9.721518987341772,5.759174770444849,5.174132273499078,1.0010173949443306,True,7.914355754852295,dense,5.193494879999896,2.5480617773947265,0.8984155681560292,transformer.bert.encoder.layer.5.output.dense,316,353.23341286182404,316,103,0,1,0.4689354241220139,7.914355754852295,44.63198569829976,success,2.813246488571167,0.706273078918457,,0,7.914355754852295,1.2557144165039062
122,Linear,0.04976736776079849,316,316,1.0,2.4242181764192203,3.566218030890263,0.7034928627027454,True,29.58555030822754,dense,3.573890331371524,1.958100906465797,1.4710796518149514,transformer.bert.encoder.layer.6.attention.self.query,316,90.80314829025019,316,91,0,1,0.14929863185240105,29.58555030822754,3.0691721919736765,success,5.439260005950928,0.000530878605786711,,2,29.58555030822754,0.20897984504699707
123,Linear,0.030859358511215462,316,316,1.0,2.128026497797861,2.359344423485656,0.7719216918388628,True,12.844011306762695,dense,2.8434319697792216,2.101313975874147,1.1087006792101364,transformer.bert.encoder.layer.6.attention.self.key,316,126.27401104253772,316,90,0,1,0.11890443313547171,12.844011306762695,9.831353151803228,success,3.5838541984558105,0.0006596167804673314,,1,12.844011306762695,0.27502474188804626
124,Linear,0.09442915900007132,316,316,1.0,4.50808016962837,0.03901710377235499,0.9156615059248705,True,1.020128607749939,dense,0.19256430746876052,1.473323250282938,0.008654926776861518,transformer.bert.encoder.layer.6.attention.self.value,316,29.73878699648855,316,41,1,1,0.5478700770976818,1.020128607749939,29.151997866310527,success,1.0100141763687134,1.7341799321002327e-06,,2,1.020128607749939,0.22167547047138214
127,Linear,0.08401264972479427,316,316,1.0,4.4556198968486225,1.3830432226749203,0.9135295368938382,True,2.0436391830444336,dense,1.404472418701062,1.5979484945237084,0.31040422089261277,transformer.bert.encoder.layer.6.attention.output.dense,316,39.623104015466694,316,44,0,1,0.5209543007242505,2.0436391830444336,19.38850279648665,success,1.4295591115951538,0.0001237217365996912,,2,2.0436391830444336,0.2776321470737457
131,Linear,0.09253635775152036,316,3072,9.721518987341772,3.206932406390751,3.1994512677732967,0.9458857675062938,True,9.946429252624512,dense,3.3737621688611306,2.2000236311541532,0.9976671979108304,transformer.bert.encoder.layer.6.intermediate.dense,316,158.49794331938028,316,150,0,1,0.18019527641566468,9.946429252624512,15.935160175955433,success,3.1537959575653076,0.22324144840240479,,0,9.946429252624512,0.40626710653305054
134,Linear,0.10366580505127165,316,3072,9.721518987341772,5.454177250970971,5.375113234787528,0.9977910435211887,True,9.671725273132324,dense,5.429354452231505,2.55213742937157,0.9855039518252973,transformer.bert.encoder.layer.6.output.dense,316,356.5639476776123,316,115,0,1,0.4153541703285053,9.671725273132324,36.86663316090388,success,3.1099398136138916,0.7107681632041931,,0,9.671725273132324,1.2123662233352661
140,Linear,0.06829170045690869,316,316,1.0,2.3399218139087976,3.1898310962824037,0.6855571338086446,True,23.079225540161133,dense,3.3696021803901584,1.9888638170442559,1.3632212312914198,transformer.bert.encoder.layer.7.attention.self.query,316,97.46839553733422,316,103,1,1,0.1320264193695346,23.079225540161133,4.223209109323246,success,4.804084300994873,0.00011946977610932663,,1,23.079225540161133,0.17809762060642242
141,Linear,0.04822366837412617,316,316,1.0,2.2539323434652765,2.86581823070069,0.7445711352526829,True,18.684213638305664,dense,3.0642392400308176,2.0214988462327175,1.2714748244371339,transformer.bert.encoder.layer.7.attention.self.key,316,105.07486633931964,316,95,0,1,0.128650743937478,18.684213638305664,5.623724304024181,success,4.322524070739746,0.0006160728516988456,,1,18.684213638305664,0.22330668568611145
142,Linear,0.07934551201253348,316,316,1.0,4.4032501301622045,0.4359230330528861,0.9171242218180072,True,1.256030797958374,dense,0.533035111693944,1.52690353621226,0.0990002884612026,transformer.bert.encoder.layer.7.attention.self.value,316,33.64368330453171,316,40,0,1,0.5381010929288533,1.256030797958374,26.78571525413081,success,1.120727777481079,0.00012224256352055818,,2,1.256030797958374,0.2472005933523178
145,Linear,0.10536513516618018,316,316,1.0,3.3774547517489424,1.787036930088508,0.8879019522170988,True,3.381485939025879,dense,1.910122498268546,1.627993279592284,0.5291075858716181,transformer.bert.encoder.layer.7.attention.output.dense,316,42.461299330212086,316,72,0,1,0.28018572948764287,3.381485939025879,12.556994201917078,success,1.8388817310333252,0.00041718193097040057,,2,3.381485939025879,0.20870056748390198
149,Linear,0.0923455910277573,316,3072,9.721518987341772,3.5533745218242405,3.9738142491254846,0.9585795929503822,True,13.131709098815918,dense,4.038671086646294,2.3238645717339765,1.1183212534223377,transformer.bert.encoder.layer.7.intermediate.dense,316,210.79707081615925,316,141,0,1,0.21503292587565884,13.131709098815918,16.052523645621022,success,3.623769998550415,0.23832137882709503,,0,13.131709098815918,0.5899689197540283
152,Linear,0.09721075509631483,316,3072,9.721518987341772,4.312857354448429,6.265474750495533,0.9722127657131334,True,28.362422943115234,dense,6.267671426998412,2.5773632472217844,1.452743328974956,transformer.bert.encoder.layer.7.output.dense,316,377.888127297163,316,149,0,1,0.27139984928904143,28.362422943115234,13.32354883978248,success,5.325638294219971,0.7041029334068298,,0,28.362422943115234,1.0674294233322144
156,Linear,0.14132844973529757,316,316,1.0,4.26668912843874,-1.233561679908789,0.9314433372831831,True,0.5139081478118896,dense,-0.04516688415489094,1.603731465534664,-0.2891144966917643,transformer.bert.pooler.dense,316,40.154245095713634,316,61,0,1,0.41825668371600755,0.5139081478118896,78.1350622026169,success,0.7168738842010498,0.0006528035155497491,,1,0.5139081478118896,0.24840767681598663
159,Linear,0.14331212616106548,316,316,1.0,7.312964920168573,0.7981245795919678,0.9313770665916824,True,1.285696029663086,dense,1.7841772442450954,2.0207960001743515,0.10913830276838932,transformer.cls_embedding.0,316,104.90495460497172,316,30,0,1,1.1525844305050426,1.285696029663086,81.59390103464958,success,1.133885383605957,0.00018400934641249478,under-trained,1,1.285696029663086,0.889522910118103
162,Linear,0.0418939356984227,700,2100,3.0,1.8903191268252755,5.541008242389205,0.667436016082301,True,853.60205078125,dense,5.678395641506729,3.5234357522794255,2.9312554498113417,imf1_spatial_attention.qkv,700,3337.6112627983093,700,50,0,1,0.12591013839964763,853.60205078125,3.910031916797291,success,29.216468811035156,0.4460412263870239,over-trained,0,853.60205078125,6.855835437774658
165,Linear,0.023003245349328738,700,2100,3.0,1.8323612897171642,5.141364568424372,0.7192624200200447,True,639.5409545898438,dense,5.564975808001611,3.690699542822544,2.8058683608285415,imf2_spatial_attention.qkv,700,4905.683696851134,700,445,0,1,0.03945770930837618,639.5409545898438,7.670632602406663,success,25.289146423339844,0.4723033905029297,over-trained,0,639.5409545898438,0.8624522089958191
168,Linear,0.03128678427747372,700,2100,3.0,1.8504408818109437,5.20149672122608,0.7138164126922322,True,647.0680541992188,dense,5.676719852136685,3.720630995101301,2.810949959198701,imf3_spatial_attention.qkv,700,5255.705176562071,700,388,0,1,0.04317459440097975,647.0680541992188,8.122337584825273,success,25.437532424926758,0.4857054650783539,over-trained,0,647.0680541992188,1.1547062397003174
171,Linear,0.02083825532975836,700,2100,3.0,1.8499980760686805,4.947246688571507,0.7222407025521762,True,472.2698059082031,dense,5.557959940449601,3.6794936245570984,2.674190180286351,imf4_spatial_attention.qkv,700,4780.7234799563885,700,417,0,1,0.04162458486900123,472.2698059082031,10.122864981306122,success,21.731769561767578,0.4666302800178528,over-trained,0,472.2698059082031,0.9605002999305725
