layer_id,name,D,M,N,Q,alpha,alpha_weighted,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
70,Linear,0.09603665529067362,316,316,1.0,4.864276015416793,1.592769714042875,0.9181995983438112,True,2.1254079341888428,dense,1.5970121793351186,1.6002559654798718,0.32744229747546494,transformer.bert.encoder.layer.3.attention.self.value,316,39.8341877031765,316,41,0,1,0.6034985223035537,2.1254079341888428,18.741902230820045,success,1.4578778743743896,0.0007149545126594603,,1,2.1254079341888428,0.28659918904304504
73,Linear,0.08978405827787939,316,316,1.0,6.99609536920658,0.6117097008127323,0.9266173169433304,True,1.2230265140533447,dense,0.617270085611881,1.596766571292168,0.08743587223027031,transformer.bert.encoder.layer.3.attention.output.dense,316,39.51541717753207,316,22,0,1,1.2783718280514014,1.2230265140533447,32.30953435880175,success,1.105905294418335,0.0007557289791293442,under-trained,1,1.2230265140533447,0.35884323716163635
77,Linear,0.09620586818596344,316,3072,9.721518987341772,7.574460338576461,7.331084074694764,1.0015587355592612,True,9.286858558654785,dense,7.331207953006041,2.572885704840844,0.9678688311770292,transformer.bert.encoder.layer.3.intermediate.dense,316,374.01214492321014,316,71,0,1,0.7802448942345495,9.286858558654785,40.27326814131929,success,3.0474348068237305,0.7337305545806885,under-trained,0,9.286858558654785,1.4981812238693237
80,Linear,0.0957058387891574,316,3072,9.721518987341772,8.156291914405998,6.1808820357660235,1.0048405555771978,True,5.725394248962402,dense,6.183386343095154,2.5772353471753298,0.7578053974317767,transformer.bert.encoder.layer.3.output.dense,316,377.7768553495407,316,68,0,1,0.8678278662014572,5.725394248962402,65.98267978104812,success,2.392779588699341,0.7462095022201538,under-trained,0,5.725394248962402,1.5371102094650269
86,Linear,0.0680407019195256,316,316,1.0,7.182019216517265,-0.8925009598961989,0.9285705798859725,True,0.751157820224762,dense,-0.649308701477017,1.5986284972203628,-0.12426880700118681,transformer.bert.encoder.layer.4.attention.self.query,316,39.685193043875636,316,21,0,1,1.3490271908267601,0.751157820224762,52.83203073356942,success,0.8666936159133911,0.00011821807856904343,under-trained,1,0.751157820224762,0.3673690855503082
87,Linear,0.08131602690280415,316,316,1.0,8.40794529050057,-0.7393301312647313,0.9291370858594921,True,0.8167096376419067,dense,-0.6942101768543911,1.5962489888767606,-0.08793231945741112,transformer.bert.encoder.layer.4.attention.self.key,316,39.4683516416938,316,13,0,1,2.054594353133214,0.8167096376419067,48.32605104998043,success,0.9037199020385742,0.000495117565151304,under-trained,1,0.8167096376419067,0.40510493516921997
88,Linear,0.10528368685813108,316,316,1.0,5.347518167498584,0.8453189814843429,0.9230922802549928,True,1.4390532970428467,dense,0.8640384880866043,1.59754624777918,0.15807687884485655,transformer.bert.encoder.layer.4.attention.self.value,316,39.58642179528783,316,33,0,1,0.7568057718229644,1.4390532970428467,27.508655778514353,success,1.1996054649353027,0.0007378289010375738,,1,1.4390532970428467,0.3153645992279053
91,Linear,0.10605631921008662,316,316,1.0,3.6719203452033393,2.535298545384184,0.888335862366436,True,4.902930736541748,dense,2.5370072484027646,1.6336379755887447,0.6904557580330047,transformer.bert.encoder.layer.4.attention.output.dense,316,43.01678764876419,316,67,0,1,0.3264270239377992,4.902930736541748,8.773688628345955,success,2.2142562866210938,0.0011576709803193808,,0,4.902930736541748,0.2243424654006958
95,Linear,0.10050270848171994,316,3072,9.721518987341772,6.610482785940409,5.660145034821718,1.0032678602328484,True,7.181873798370361,dense,5.666657374447683,2.579249324483354,0.8562377693290528,transformer.bert.encoder.layer.4.intermediate.dense,316,379.53280875086784,316,91,0,1,0.5881384031190675,7.181873798370361,52.84593121602716,success,2.6799018383026123,0.6521808505058289,under-trained,0,7.181873798370361,1.4211283922195435
98,Linear,0.11142530402018147,316,3072,9.721518987341772,5.450603561880957,7.818684733147628,0.9819419196201326,True,27.193317413330078,dense,7.818701369694422,2.6012597538294906,1.4344621920089646,transformer.bert.encoder.layer.4.output.dense,316,399.26363265514374,316,122,0,1,0.40293871381438273,27.193317413330078,14.682417249299123,success,5.214721202850342,0.7459122538566589,,0,27.193317413330078,1.2877254486083984
104,Linear,0.06888949451752868,316,316,1.0,9.211757130218338,-1.2428862112260208,0.9292624663182536,True,0.7329529523849487,dense,-1.1709054886690111,1.5972852527973733,-0.13492390145077152,transformer.bert.encoder.layer.5.attention.self.query,316,39.5626389613914,316,13,0,1,2.2775316457430184,0.7329529523849487,53.97705109537918,success,0.8561267256736755,0.0002586592745501548,under-trained,1,0.7329529523849487,0.4073268473148346
105,Linear,0.09587814357093583,316,316,1.0,11.553915110711,-2.521963844331532,0.9307011832099311,True,0.6049537062644958,dense,-2.3880455506428975,1.5928687796799736,-0.21827785821219667,transformer.bert.encoder.layer.5.attention.self.key,316,39.162353176476,316,9,0,1,3.5179717035703333,0.6049537062644958,64.73611579024457,success,0.7777876853942871,0.00010190119792241603,under-trained,2,0.6049537062644958,0.42035672068595886
106,Linear,0.07357643039368536,316,316,1.0,6.189399864594144,0.06892213775136623,0.9273409622352229,True,1.0259720087051392,dense,0.13452565215029563,1.5960210909089827,0.011135512207835945,transformer.bert.encoder.layer.5.attention.self.value,316,39.447645881204835,316,24,0,1,1.0592818116269809,1.0259720087051392,38.44904690040326,success,1.0129027366638184,0.0009317413787357509,under-trained,1,1.0259720087051392,0.345027357339859
109,Linear,0.11528046841162998,316,316,1.0,3.0998797836609864,4.301169269877405,0.6889838521778442,True,24.407751083374023,dense,4.301220996193195,1.7918275964437407,1.3875277656082794,transformer.bert.encoder.layer.5.attention.output.dense,316,61.91952219648771,316,86,1,1,0.22643586046600048,24.407751083374023,2.5368794521452576,success,4.940420150756836,0.00015769795572850853,,1,24.407751083374023,0.18232636153697968
113,Linear,0.09273975555960179,316,3072,9.721518987341772,6.742365674678061,4.988965029396896,1.0040561062638234,True,5.494685173034668,dense,5.097687273313627,2.5846129122089154,0.7399428138603757,transformer.bert.encoder.layer.5.intermediate.dense,316,384.2491471171379,316,87,0,1,0.615646221944464,5.494685173034668,69.93105792536615,success,2.3440744876861572,0.6908504962921143,under-trained,0,5.494685173034668,1.4569330215454102
116,Linear,0.12071734149748581,316,3072,9.721518987341772,4.192973768595712,8.863724841115332,0.847551278765326,True,130.00112915039062,dense,8.863725529288645,2.696046894127069,2.1139471244734076,transformer.bert.encoder.layer.5.output.dense,316,496.645945250988,316,175,0,1,0.24136612955591288,130.00112915039062,3.820320242576106,success,11.401803970336914,0.7428141236305237,,0,130.00112915039062,1.0648444890975952
122,Linear,0.1015722090141743,316,316,1.0,4.0540415830946825,2.99699903694575,0.88277261845398,True,5.48607873916626,dense,2.997423564398978,1.64520564576437,0.7392620365423013,transformer.bert.encoder.layer.6.attention.self.query,316,44.17795879219655,316,57,0,1,0.40451768966310575,5.48607873916626,8.052738739748829,success,2.342237949371338,0.0003497087163850665,,1,5.48607873916626,0.2536265254020691
123,Linear,0.10113711476344922,316,316,1.0,4.115632643855718,2.790058832071424,0.8913280378021827,True,4.763403415679932,dense,2.7907079546783504,1.6389304445546402,0.6779173637464314,transformer.bert.encoder.layer.6.attention.self.key,316,43.54421288512117,316,54,0,1,0.4239839001891675,4.763403415679932,9.14140774677713,success,2.1825222969055176,0.001456808065995574,,0,4.763403415679932,0.2601287364959717
124,Linear,0.06834400292048703,316,316,1.0,5.825629844849354,-0.12920234825313173,0.9272244366328612,True,0.950214684009552,dense,0.0036458081043573383,1.596342998706912,-0.022178262555998834,transformer.bert.encoder.layer.6.attention.self.value,316,39.4768961081935,316,31,0,1,0.8667087057535873,0.950214684009552,41.54523895759609,success,0.974789559841156,0.0010080937063321471,,0,0.950214684009552,0.3248099088668823
127,Linear,0.12374553672367816,316,316,1.0,2.72305451320561,5.825723015950615,0.30692803879916164,True,137.85020446777344,dense,5.82572541283155,2.2435185786571266,2.139407414614153,transformer.bert.encoder.layer.6.attention.output.dense,316,175.19373786276913,316,104,1,1,0.16895939588114464,137.85020446777344,1.2708993689140726,success,11.740962982177734,7.230013579828665e-05,,1,137.85020446777344,0.15105275809764862
131,Linear,0.08709981140466927,316,3072,9.721518987341772,7.811996672335814,6.091745477626849,1.0042198649452931,True,6.022733688354492,dense,6.099202763052989,2.5871484268485325,0.7797936600765852,transformer.bert.encoder.layer.6.intermediate.dense,316,386.4990465044975,316,66,0,1,0.8384988269440684,6.022733688354492,64.17335822964061,success,2.4541258811950684,0.7356269359588623,under-trained,0,6.022733688354492,1.5777658224105835
134,Linear,0.1222457370883363,316,3072,9.721518987341772,4.0816825115123585,11.68434664697296,0.44286758917842467,True,728.8362426757812,dense,11.684346647719677,3.0288875697526874,2.8626299605658545,transformer.bert.encoder.layer.6.output.dense,316,1068.778157889843,316,172,0,1,0.23497608861231262,728.8362426757812,1.4664174135551091,success,26.996967315673828,0.7054955363273621,,0,728.8362426757812,0.9955047965049744
140,Linear,0.10812974113680762,316,316,1.0,3.1644714604078326,4.984561629757008,0.6033094707779089,True,37.597938537597656,dense,4.984572982833466,1.882855509283972,1.5751640335901795,transformer.bert.encoder.layer.7.attention.self.query,316,76.35816960259694,316,82,0,1,0.2390258865182887,37.597938537597656,2.030913730183354,success,6.131715774536133,0.0011057578958570957,,0,37.597938537597656,0.19732831418514252
141,Linear,0.11099485691678845,316,316,1.0,3.1405084038651867,4.800248795701946,0.6291694604354883,True,33.76713180541992,dense,4.800266749213763,1.8621109861237486,1.5284941730434571,transformer.bert.encoder.layer.7.attention.self.key,316,72.79658160675342,316,83,0,1,0.23495132095197546,33.76713180541992,2.1558414266937804,success,5.810949325561523,0.0010469428962096572,,0,33.76713180541992,0.19531682133674622
142,Linear,0.08394303325519004,316,316,1.0,6.29063515108298,0.4274376462015615,0.9264737087459154,True,1.1693600416183472,dense,0.4445072967898718,1.591134701261606,0.0679482494113452,transformer.bert.encoder.layer.7.attention.self.value,316,39.0062950276822,316,24,0,1,1.079946377948824,1.1693600416183472,33.35695905403015,success,1.0813695192337036,0.0011052722111344337,under-trained,0,1.1693600416183472,0.3444786071777344
145,Linear,0.13299872272667734,316,316,1.0,2.7275314140718345,6.825461426744749,0.17575646748482454,True,318.0034484863281,dense,6.825461648339416,2.5495127110009377,2.5024318295770827,transformer.bert.encoder.layer.7.attention.output.dense,316,354.4155032193008,316,101,3,1,0.17189580042575275,318.0034484863281,1.1145020750758874,success,17.832651138305664,5.545862791223044e-07,,3,318.0034484863281,0.15176518261432648
149,Linear,0.07373066582901569,316,3072,9.721518987341772,6.921645964016311,6.31916140621705,1.0026223351249592,True,8.18382740020752,dense,6.320831786863594,2.592206827442051,0.9129564613776248,transformer.bert.encoder.layer.7.intermediate.dense,316,391.02707332372665,316,75,0,1,0.6837727782740955,8.18382740020752,47.780464347746545,success,2.86073899269104,0.755200982093811,under-trained,0,8.18382740020752,1.5315117835998535
152,Linear,0.12694834967558766,316,3072,9.721518987341772,3.682087680915146,12.292584262138963,0.22278201678180223,True,2180.129150390625,dense,12.292584262284555,3.400807385044915,3.338482221880106,transformer.bert.encoder.layer.7.output.dense,316,2516.5605545938015,316,196,0,1,0.19157769149393902,2180.129150390625,1.154317189943952,success,46.69185256958008,0.7002820372581482,,0,2180.129150390625,0.90422523021698
156,Linear,0.14132844973529757,316,316,1.0,4.26668912843874,-1.233561679908789,0.9314433372831831,True,0.5139081478118896,dense,-0.04516688415489094,1.603731465534664,-0.2891144966917643,transformer.bert.pooler.dense,316,40.154245095713634,316,61,0,1,0.41825668371600755,0.5139081478118896,78.1350622026169,success,0.7168738842010498,0.0006528035155497491,,1,0.5139081478118896,0.24840767681598663
159,Linear,0.12324220658707646,316,316,1.0,7.783611363095523,0.9789407265848614,0.9310615693010921,True,1.3358862400054932,dense,1.8580815128711583,2.023376955192721,0.12576947652169765,transformer.cls_embedding.0,316,105.53024713587206,316,26,0,1,1.3303756428097624,1.3358862400054932,78.99643246227173,success,1.1558054685592651,0.0008436133502982557,under-trained,1,1.3358862400054932,0.9314823150634766
162,Linear,0.049680886166716176,700,2100,3.0,1.9176530651493642,5.689468163152593,0.6614382717959346,True,926.5978393554688,dense,5.822659054803666,3.556431049838181,2.966891283178715,imf1_spatial_attention.qkv,700,3601.0657403469086,700,45,0,1,0.13679564222900142,926.5978393554688,3.886330819475869,success,30.4400691986084,0.4391540586948395,over-trained,0,926.5978393554688,8.93431568145752
165,Linear,0.024059893495903456,700,2100,3.0,1.795394969983141,5.100895915423441,0.7175274057403698,True,693.5848388671875,dense,5.537546490620692,3.7294165046876913,2.8410995912901207,imf2_spatial_attention.qkv,700,5363.107530713081,700,458,0,1,0.03716636615981,693.5848388671875,7.732446313954171,success,26.33599853515625,0.4693593978881836,over-trained,0,693.5848388671875,0.8263263702392578
168,Linear,0.03266000033331523,700,2100,3.0,1.785284878737726,5.07182968797801,0.7140698213470746,True,693.278564453125,dense,5.568978605634189,3.756538995230885,2.8409077724133383,imf3_spatial_attention.qkv,700,5708.723324045539,700,445,0,1,0.03722607340380461,693.278564453125,8.234386027135743,success,26.330183029174805,0.48283663392066956,over-trained,0,693.278564453125,0.9410843849182129
171,Linear,0.0217462991416425,700,2100,3.0,1.8107032175600446,4.905681163880225,0.7201796436795246,True,511.9982604980469,dense,5.525508475496544,3.7149338045908666,2.70926848547313,imf4_spatial_attention.qkv,700,5187.209691613913,700,437,0,1,0.03878119418992686,511.9982604980469,10.131303349679447,success,22.627378463745117,0.47264957427978516,over-trained,0,511.9982604980469,0.9010419249534607
